station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CYUL,2021-06-16 23:00:00,60.8,39.2,44.76,270.0,6.0,0.0,29.84,1010.6,15.0,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 170300Z 27006KT 15SM FEW100 16/04 A2984 RMK AC2 SLP106 DENSITY ALT 400FT
CYUL,2021-06-17 00:00:00,57.2,44.6,62.69,240.0,7.0,0.0,29.85,1010.9,15.0,M,FEW,SCT,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 170400Z 24007KT 15SM FEW100 SCT250 14/07 A2985 RMK AC1CI2 SLP109 DENSITY ALT 200FT
CYUL,2021-06-17 01:00:00,57.2,42.8,58.52,240.0,7.0,0.0,29.84,1010.5,15.0,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 170500Z 24007KT 15SM FEW250 14/06 A2984 RMK CI1 CI TR SLP105
CYUL,2021-06-17 02:00:00,55.4,42.8,62.46,270.0,7.0,0.0,29.84,1010.5,15.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CYUL 170600Z 27007KT 15SM SKC 13/06 A2984 RMK SLP105
CYUL,2021-06-17 03:00:00,53.6,42.8,66.7,240.0,6.0,0.0,29.83,1010.3,15.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CYUL 170700Z 24006KT 15SM SKC 12/06 A2983 RMK SLP103
CYUL,2021-06-17 04:00:00,55.4,44.6,66.91,260.0,7.0,0.0,29.83,1010.4,15.0,M,FEW,FEW,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 170800Z 26007KT 15SM FEW110 FEW250 13/07 A2983 RMK AC1CI1 CI TR SLP104
CYUL,2021-06-17 05:00:00,53.6,44.6,71.45,280.0,6.0,0.0,29.84,1010.8,15.0,M,FEW,FEW,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 170900Z 28006KT 15SM FEW150 FEW250 12/07 A2984 RMK AC1CI1 AC TR CI TR SLP108
CYUL,2021-06-17 06:00:00,55.4,44.6,66.91,290.0,6.0,0.0,29.86,1011.3,30.0,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 171000Z 29006KT 30SM FEW250 13/07 A2986 RMK CI1 CI TR SLP113
CYUL,2021-06-17 07:00:00,59.0,39.2,47.72,300.0,8.0,0.0,29.87,1011.7,30.0,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 171100Z 30008KT 30SM FEW250 15/04 A2987 RMK CI1 CI TR SLP117 DENSITY ALT 200FT
CYUL,2021-06-17 08:00:00,60.8,39.2,44.76,290.0,10.0,0.0,29.89,1012.2,30.0,15.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 171200Z 29010G15KT 30SM FEW250 16/04 A2989 RMK CI1 CI TR SLP122 DENSITY ALT 400FT
CYUL,2021-06-17 09:00:00,64.4,39.2,39.43,290.0,12.0,0.0,29.9,1012.6,30.0,18.00,FEW,FEW,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 171300Z 29012G18KT 30SM FEW180 FEW250 18/04 A2990 RMK AC1CI1 AC TR CI TR SLP126 DENSITY ALT 500FT
CYUL,2021-06-17 10:00:00,66.2,39.2,37.03,260.0,14.0,0.0,29.91,1012.9,30.0,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 171400Z 26014KT 30SM FEW250 19/04 A2991 RMK CI1 CI TR SLP129 DENSITY ALT 700FT
CYUL,2021-06-17 11:00:00,68.0,42.8,40.0,280.0,11.0,0.0,29.9,1012.7,30.0,17.00,FEW,FEW,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 171500Z 28011G17KT 30SM FEW055 FEW250 20/06 A2990 RMK CU1CI1 CU TR CI TR SLP127 DENSITY ALT 800FT
CYUL,2021-06-17 12:00:00,69.8,42.8,37.61,280.0,6.0,0.0,29.9,1012.6,30.0,16.00,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 171600Z 28006G16KT 230V310 30SM FEW060 FEW250 21/06 A2990 RMK CU1CI1 CU TR CI TR SLP126 DENSITY ALT 900FT
CYUL,2021-06-17 13:00:00,73.4,41.0,31.05,260.0,13.0,0.0,29.89,1012.5,30.0,M,FEW,FEW,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 171700Z 26013KT 230V300 30SM FEW060 FEW250 23/05 A2989 RMK CU1CI1 CU TR SLP125 DENSITY ALT 1100FT
CYUL,2021-06-17 14:00:00,73.4,35.6,25.13,270.0,13.0,0.0,29.88,1012.0,30.0,M,FEW,FEW,M,M,7000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 171800Z 27013KT 210V290 30SM FEW070 FEW250 23/02 A2988 RMK CU1CI1 CU TR CI TR SLP120 DENSITY ALT 1100FT
CYUL,2021-06-17 15:00:00,75.2,37.4,25.4,270.0,15.0,0.0,29.87,1011.7,30.0,22.00,FEW,SCT,M,M,8000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 171900Z 27015G22KT 30SM FEW080 SCT250 24/03 A2987 RMK CU1CS3 CU TR SLP117 DENSITY ALT 1300FT
CYUL,2021-06-17 16:00:00,75.2,37.4,25.4,250.0,13.0,0.0,29.86,1011.5,30.0,23.00,FEW,SCT,M,M,8000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 172000Z 25013G23KT 30SM FEW080 SCT250 24/03 A2986 RMK CU1CI3 CU TR SLP115 DENSITY ALT 1300FT
CYUL,2021-06-17 17:00:00,77.0,33.8,20.74,270.0,17.0,0.0,29.85,1011.0,30.0,23.00,BKN,M,M,M,27000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 172100Z 27017G23KT 30SM BKN270 25/01 A2985 RMK CI6 SLP110 DENSITY ALT 1400FT
CYUL,2021-06-17 18:00:00,77.0,39.2,25.67,260.0,17.0,0.0,29.84,1010.7,30.0,M,BKN,M,M,M,27000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 172200Z 26017KT 30SM BKN270 25/04 A2984 RMK CI5 SLP107 DENSITY ALT 1400FT
CYUL,2021-06-17 19:00:00,77.0,37.4,23.93,270.0,12.0,0.0,29.85,1011.0,30.0,18.00,SCT,M,M,M,27000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 172300Z 27012G18KT 30SM SCT270 25/03 A2985 RMK CI3 SLP110 DENSITY ALT 1400FT
CYUL,2021-06-17 20:00:00,75.2,39.2,27.26,230.0,9.0,0.0,29.86,1011.2,30.0,M,SCT,M,M,M,27000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180000Z 23009KT 30SM SCT270 24/04 A2986 RMK CI3 CC ASOCTD SLP112 DENSITY ALT 1300FT
CYUL,2021-06-17 21:00:00,69.8,46.4,43.13,230.0,13.0,0.0,29.86,1011.5,30.0,19.00,FEW,M,M,M,27000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180100Z 23013G19KT 30SM FEW270 21/08 A2986 RMK CI1 CI TR CC ASOCTD SLP115 DENSITY ALT 1000FT
CYUL,2021-06-17 22:00:00,68.0,48.2,49.1,220.0,12.0,0.0,29.88,1012.1,15.0,M,FEW,M,M,M,27000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180200Z 22012KT 15SM FEW270 20/09 A2988 RMK CI1 CI TR SLP121 DENSITY ALT 900FT
CYUL,2021-06-17 23:00:00,68.0,44.6,42.85,230.0,13.0,0.0,29.88,1012.1,15.0,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180300Z 23013KT 15SM FEW250 20/07 A2988 RMK CI1 CI TR SLP121 DENSITY ALT 800FT
CYUL,2021-06-18 00:00:00,66.2,44.6,45.6,220.00,13.0,0.0,29.89,1012.5,15.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CYUL 180400Z 22013KT 15SM SKC 19/07 A2989 RMK SLP125 DENSITY ALT 600FT
CYUL,2021-06-18 01:00:00,64.4,44.6,48.55,230.00,9.0,0.0,29.9,1012.6,15.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CYUL 180500Z 23009KT 15SM SKC 18/07 A2990 RMK SLP126 DENSITY ALT 500FT
CYUL,2021-06-18 02:00:00,62.6,42.8,48.28,230.00,8.0,0.0,29.89,1012.4,15.0,M,FEW,M,M,M,24000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180600Z 23008KT 15SM FEW240 17/06 A2989 RMK CI1 CI TR SLP124 DENSITY ALT 500FT
CYUL,2021-06-18 03:00:00,62.6,42.8,48.28,240.00,10.0,0.0,29.89,1012.4,15.0,M,FEW,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180700Z 24010KT 15SM FEW160 17/06 A2989 RMK AC1 AC TR SLP124 DENSITY ALT 500FT
CYUL,2021-06-18 04:00:00,62.6,42.8,48.28,230.00,11.0,0.0,29.89,1012.4,15.0,M,FEW,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180800Z 23011KT 15SM FEW160 17/06 A2989 RMK AC1 SLP124 DENSITY ALT 500FT
CYUL,2021-06-18 05:00:00,62.6,42.8,48.28,210.00,9.0,0.0,29.88,1012.1,15.0,M,FEW,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 180900Z 21009KT 15SM FEW150 17/06 A2988 RMK AC1 SLP121 DENSITY ALT 500FT
CYUL,2021-06-18 06:00:00,62.6,42.8,48.28,210.00,10.0,0.0,29.86,1011.5,15.0,M,FEW,FEW,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 181000Z 21010KT 15SM FEW160 FEW250 17/06 A2986 RMK AC1CI1 AC TR CI TR SLP115 DENSITY ALT 500FT
CYUL,2021-06-18 07:00:00,64.4,46.4,51.98,190.00,7.0,0.0,29.87,1011.7,30.0,M,FEW,FEW,M,M,16000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 181100Z 19007KT 30SM FEW160 FEW250 18/08 A2987 RMK AC1CI4 AC TR SLP117 DENSITY ALT 600FT
CYUL,2021-06-18 08:00:00,66.2,44.6,45.6,130.00,5.0,0.0,29.87,1011.6,30.0,M,FEW,FEW,BKN,M,4000.00,16000.00,25000.00,M,M,M,M,M,M,M,M,M,CYUL 181200Z 13005KT 30SM FEW040 FEW160 BKN250 19/07 A2987 RMK SC1AC1CI5 SC TR AC TR SLP116 DENSITY ALT 700FT
CYUL,2021-06-18 09:00:00,69.8,48.2,46.16,170.00,6.0,0.0,29.85,1011.1,30.0,M,FEW,FEW,BKN,M,6000.00,13000.00,25000.00,M,M,M,M,M,M,M,M,M,CYUL 181300Z 17006KT 30SM FEW060 FEW130 BKN250 21/09 A2985 RMK SC1AC1CI7 SC TR AC TR SLP111 DENSITY ALT 1000FT
CYUL,2021-06-18 10:00:00,73.4,50.0,43.69,180.00,9.0,0.0,29.83,1010.2,30.0,M,FEW,BKN,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,M,CYUL 181400Z 18009KT 30SM FEW190 BKN250 23/10 A2983 RMK AC4CS4 SLP102 DENSITY ALT 1300FT
CYUL,2021-06-18 11:00:00,77.0,50.0,38.74,190.00,10.0,0.0,29.81,1009.7,30.0,M,FEW,SCT,OVC,M,13000.00,16000.00,25000.00,M,M,M,M,M,M,M,M,M,CYUL 181500Z 19010KT 30SM FEW130 SCT160 OVC250 25/10 A2981 RMK ACC1AC2CS5 CC ASOCTD SLP097 DENSITY ALT 1400FT
CYUL,2021-06-18 12:00:00,75.2,50.0,41.14,210.00,12.0,0.0,29.78,1008.7,30.0,M,FEW,BKN,OVC,M,11000.00,12000.00,25000.00,M,-RA,M,M,M,M,M,M,M,CYUL 181600Z 21012KT 30SM -RA FEW110 BKN120 OVC250 24/10 A2978 RMK AC1AS6CI1 SLP087 DENSITY ALT 1400FT
CYUL,2021-06-18 12:33:00,75.2,51.8,43.97,220.00,16.0,0.0,29.79,1009.1,30.0,23.00,FEW,BKN,OVC,M,11000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,M,CYUL 181633Z 22016G23KT 30SM FEW110 BKN150 OVC250 24/11 A2979 RMK ACC1AC4CI3 SLP091 DENSITY ALT 1400FT
CYUL,2021-06-18 13:00:00,75.2,53.6,46.98,200.00,11.0,0.0,29.78,1008.8,30.0,M,SCT,BKN,OVC,M,12000.00,17000.00,21000.00,M,M,M,M,M,M,M,M,M,CYUL 181700Z 20011KT 30SM SCT120 BKN170 OVC210 24/12 A2978 RMK ACC4AC2CI2 DIST SHWR N SLP088 DENSITY ALT 1400FT
CYUL,2021-06-18 13:32:00,75.2,53.6,46.98,210.00,12.0,0.0,29.78,1008.6,30.0,M,BKN,OVC,M,M,11000.00,17000.00,M,M,-RA,M,M,M,M,M,M,M,CYUL 181732Z 21012KT 30SM -RA BKN110 OVC170 24/12 A2978 RMK ACC7AS1 SLP086 DENSITY ALT 1400FT
CYUL,2021-06-18 14:00:00,77.0,55.4,47.25,220.00,11.0,0.0,29.77,1008.3,30.0,M,BKN,BKN,OVC,M,10000.00,15000.00,25000.00,M,M,M,M,M,M,M,M,M,CYUL 181800Z 22011KT 30SM BKN100 BKN150 OVC250 25/13 A2977 RMK AC6AC1CI1 ACC ASOCTD SLP083 DENSITY ALT 1600FT
CYUL,2021-06-18 14:39:00,77.0,55.4,47.25,240.00,14.0,0.0,29.79,1008.8,30.0,20.00,BKN,OVC,M,M,11000.00,14000.00,M,M,-RA,M,M,M,M,M,M,M,CYUL 181839Z 24014G20KT 30SM -RA BKN110 OVC140 25/13 A2979 RMK AC7AC1 SLP088 DENSITY ALT 1500FT
CYUL,2021-06-18 15:00:00,69.8,60.8,73.09,240.00,14.0,0.0,29.79,1009.0,15.0,25.00,SCT,OVC,M,M,9000.00,11000.00,M,M,-RA,M,M,M,M,M,M,M,CYUL 181900Z 24014G25KT 15SM -RA SCT090 OVC110 21/16 A2979 RMK AC3AC5 SLP090 DENSITY ALT 1100FT
CYUL,2021-06-18 16:00:00,73.4,59.0,60.67,220.00,9.0,0.0,29.77,1008.2,15.0,M,BKN,OVC,M,M,8500.00,12000.00,M,M,M,M,M,M,M,M,M,M,CYUL 182000Z 22009KT 15SM BKN085 OVC120 23/15 A2977 RMK AC5AS3 SLP082 DENSITY ALT 1300FT
CYUL,2021-06-18 16:35:00,71.6,59.0,64.48,220.00,9.0,0.0,29.76,1007.8,15.0,M,BKN,OVC,M,M,6500.00,8000.00,M,M,-RA,M,M,M,M,M,M,M,CYUL 182035Z 22009KT 15SM -RA BKN065 OVC080 22/15 A2976 RMK SC6AS2 SLP078 DENSITY ALT 1200FT
CYUL,2021-06-18 17:00:00,69.8,60.8,73.09,240.00,17.0,0.0,29.76,1007.9,15.0,26.00,FEW,BKN,OVC,M,2500.00,4200.00,6200.00,M,-RA,M,M,M,M,M,M,M,CYUL 182100Z 24017G26KT 15SM -RA FEW025 BKN042 OVC062 21/16 A2976 RMK CU1SC7SC1 CU TR SLP079 DENSITY ALT 1100FT
CYUL,2021-06-18 18:00:00,66.2,62.6,88.18,220.00,13.0,0.0,29.74,1007.3,15.0,21.00,SCT,BKN,OVC,M,5000.00,8200.00,10000.00,M,-RA,M,M,M,M,M,M,M,CYUL 182200Z 22013G21KT 15SM -RA SCT050 BKN082 OVC100 19/17 A2974 RMK SC4AC2AS2 SLP073 DENSITY ALT 900FT
CYUL,2021-06-18 19:00:00,66.2,62.6,88.18,210.00,12.0,0.0,29.74,1007.2,3.0,21.00,SCT,OVC,M,M,2500.00,4500.00,M,M,-RA BR,M,M,M,M,M,M,M,CYUL 182300Z 21012G21KT 3SM -RA BR SCT025 OVC045 19/17 A2974 RMK CF3NS5 SLP072 DENSITY ALT 800FT
CYUL,2021-06-18 20:00:00,66.2,60.8,82.74,200.00,15.0,0.0,29.73,1006.8,10.0,22.00,BKN,OVC,M,M,2000.00,3000.00,M,M,-RA,M,M,M,M,M,M,M,CYUL 190000Z 20015G22KT 10SM -RA BKN020 OVC030 19/16 A2973 RMK SC7SC1 SLP068 DENSITY ALT 900FT
CYUL,2021-06-18 21:00:00,64.4,60.8,88.09,210.00,14.0,0.0,29.71,1006.3,15.0,M,FEW,BKN,OVC,M,1500.00,3800.00,4800.00,M,-RA,M,M,M,M,M,M,M,CYUL 190100Z 21014KT 15SM -RA FEW015 BKN038 OVC048 18/16 A2971 RMK CF1SC7SC1 CF TR -RA INTMT SLP063 DENSITY ALT 800FT
CYUL,2021-06-18 22:00:00,64.4,60.8,88.09,170.00,8.0,0.0,29.7,1005.9,10.0,M,FEW,OVC,M,M,2500.00,5000.00,M,M,M,M,M,M,M,M,M,M,CYUL 190200Z 17008KT 10SM FEW025 OVC050 18/16 A2970 RMK SC1SC7 SLP059 DENSITY ALT 800FT
CYUL,2021-06-18 23:00:00,64.4,62.6,93.88,140.00,5.0,0.0,29.68,1005.1,15.0,M,FEW,OVC,M,M,2500.00,5000.00,M,M,M,M,M,M,M,M,M,M,CYUL 190300Z 14005KT 15SM FEW025 OVC050 18/17 A2968 RMK SC1SC8 SC TR SLP051 DENSITY ALT 800FT
CYUL,2021-06-18 23:42:00,64.4,62.6,93.88,300.00,4.0,0.0,29.68,1005.1,0.62,M,OVC,M,M,M,3500.00,M,M,M,-DZ BR,M,M,M,M,M,M,M,CYUL 190342Z 30004KT 5/8SM R24L/P6000FT/N -DZ BR OVC035 18/17 A2968 RMK SC8 SLP051 DENSITY ALT 800FT
CYUL,2021-06-18 23:46:00,64.4,62.6,93.88,0.00,0.0,0.0,29.68,1005.1,3.0,M,OVC,M,M,M,3500.00,M,M,M,-RA BR,M,M,M,M,M,M,M,CYUL 190346Z 00000KT 3SM -RA BR OVC035 18/17 A2968 RMK SC8 SLP051 DENSITY ALT 800FT
CYUL,2021-06-18 23:50:00,64.4,62.6,93.88,M,2.0,0.0,29.68,1005.0,5.0,M,FEW,OVC,M,M,2000.00,3700.00,M,M,-RA BR,M,M,M,M,M,M,M,CYUL 190350Z VRB02KT 5SM -RA BR FEW020 OVC037 18/17 A2968 RMK SC1SC8 SC TR SLP050 DENSITY ALT 800FT
CYUL,2021-06-19 00:00:00,64.4,62.6,93.88,M,2.0,0.0,29.67,1004.7,5.0,M,FEW,FEW,OVC,M,1300.0,2400.00,4000.00,M,-RA BR,M,M,M,M,M,M,M,CYUL 190400Z VRB02KT 5SM -RA BR FEW013 FEW024 OVC040 18/17 A2967 RMK SF1SC2SC6 SF TR SLP047 DENSITY ALT 800FT
CYUL,2021-06-19 01:00:00,64.4,62.6,93.88,140.00,6.0,0.0,29.63,1003.6,15.0,M,FEW,BKN,OVC,M,1800.0,5000.00,9000.00,M,M,M,M,M,M,M,M,M,CYUL 190500Z 14006KT 15SM FEW018 BKN050 OVC090 18/17 A2963 RMK SF1SC7AC1 SF TR SLP036 DENSITY ALT 800FT
CYUL,2021-06-19 01:19:00,64.4,62.6,93.88,170.00,5.0,0.0,29.64,1003.8,15.0,M,FEW,BKN,OVC,M,1800.0,5800.00,9000.00,M,-RA,M,M,M,M,M,M,M,CYUL 190519Z 17005KT 15SM -RA FEW018 BKN058 OVC090 18/17 A2964 RMK SF1SC7AC1 SF TR -RA INTMT SLP038 DENSITY ALT 800FT
CYUL,2021-06-19 02:00:00,64.4,62.6,93.88,190.00,6.0,0.0,29.63,1003.5,15.0,M,FEW,FEW,SCT,OVC,1700.0,3000.00,4500.00,9500.00,-RA,M,M,M,M,M,M,M,CYUL 190600Z 19006KT 15SM -RA FEW017 FEW030 SCT045 OVC095 18/17 A2963 RMK SF1SC1SC3AC4 SF TR SLP035 DENSITY ALT 900FT
CYUL,2021-06-19 03:00:00,64.4,62.6,93.88,200.00,8.0,0.0,29.61,1002.7,15.0,M,FEW,FEW,FEW,SCT,2000.0,4500.00,10000.00,22000.00,M,M,M,M,M,M,M,M,CYUL 190700Z 20008KT 15SM FEW020 FEW045 FEW100 SCT220 18/17 A2961 RMK SF1SC1AC1CI2 SF TR SLP027 DENSITY ALT 900FT
CYUL,2021-06-19 04:00:00,62.6,62.6,100.0,190.00,5.0,0.0,29.61,1002.8,15.0,M,FEW,SCT,BKN,BKN,700.0,3500.00,6000.00,18000.00,M,M,M,M,M,M,M,M,CYUL 190800Z 19005KT 15SM FEW007 SCT035 BKN060 BKN180 17/17 A2961 RMK SF1SC4SC1AC1 SF TR SLP028 DENSITY ALT 800FT
CYUL,2021-06-19 05:00:00,62.6,60.8,93.83,200.00,7.0,0.0,29.61,1002.7,15.0,M,BKN,BKN,OVC,M,2500.0,4000.00,12000.00,M,M,M,M,M,M,M,M,M,CYUL 190900Z 20007KT 15SM BKN025 BKN040 OVC120 17/16 A2961 RMK SC6SC1AC1 SLP027 DENSITY ALT 800FT
CYUL,2021-06-19 06:00:00,64.4,62.6,93.88,200.00,8.0,0.0,29.6,1002.3,15.0,M,SCT,BKN,OVC,M,1100.0,1600.00,2400.00,M,M,M,M,M,M,M,M,M,CYUL 191000Z 20008KT 15SM SCT011 BKN016 OVC024 18/17 A2960 RMK SC3SC3SC2 SLP023 DENSITY ALT 900FT
CYUL,2021-06-19 06:06:00,64.4,62.6,93.88,200.00,8.0,0.0,29.6,1002.3,15.0,M,FEW,BKN,OVC,M,900.0,1100.00,2200.00,M,M,M,M,M,M,M,M,M,CYUL 191006Z 20008KT 15SM FEW009 BKN011 OVC022 18/17 A2960 RMK SF1SC5SC2 SLP023 DENSITY ALT 900FT
CYUL,2021-06-19 07:00:00,66.2,64.4,93.92,200.00,7.0,0.0,29.61,1002.7,15.0,M,SCT,BKN,OVC,M,800.0,1000.00,1800.00,M,M,M,M,M,M,M,M,M,CYUL 191100Z 20007KT 15SM SCT008 BKN010 OVC018 19/18 A2961 RMK SF4SC3SC1 SC TR SLP027 DENSITY ALT 1000FT
CYUL,2021-06-19 07:38:00,68.0,64.4,88.26,240.00,11.0,0.0,29.61,1002.9,15.0,19.00,FEW,FEW,FEW,M,800.0,1200.00,2000.00,M,M,M,M,M,M,M,M,M,CYUL 191138Z 24011G19KT 15SM FEW008 FEW012 FEW020 20/18 A2961 RMK SF1SC2SC1 SF TR SC TR SLP029 DENSITY ALT 1100FT
CYUL,2021-06-19 08:00:00,68.0,64.4,88.26,230.00,15.0,0.0,29.61,1002.8,15.0,M,FEW,FEW,M,M,1200.0,2000.00,M,M,M,M,M,M,M,M,M,M,CYUL 191200Z 23015KT 15SM FEW012 FEW020 20/18 A2961 RMK SC1SC1 SC TR SLP028 DENSITY ALT 1200FT
CYUL,2021-06-19 09:00:00,71.6,62.6,73.27,240.00,10.0,0.0,29.61,1002.7,15.0,16.00,FEW,M,M,M,1400.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 191300Z 24010G16KT 15SM FEW014 22/17 A2961 RMK SF1 SF TR SLP027 DENSITY ALT 1400FT
CYUL,2021-06-19 10:00:00,73.4,57.2,56.88,240.00,18.0,0.0,29.6,1002.5,30.0,23.00,FEW,FEW,M,M,4000.0,24000.00,M,M,M,M,M,M,M,M,M,M,CYUL 191400Z 24018G23KT 30SM FEW040 FEW240 23/14 A2960 RMK CU1CI2 CU TR SLP025 DENSITY ALT 1500FT
CYUL,2021-06-19 11:00:00,75.2,55.4,50.17,260.00,19.0,0.0,29.6,1002.6,30.0,29.00,FEW,FEW,FEW,M,5000.0,18000.00,24000.00,M,M,M,M,M,M,M,M,M,CYUL 191500Z 26019G29KT 30SM FEW050 FEW180 FEW240 24/13 A2960 RMK CU1AC1CI1 AC TR SLP026 DENSITY ALT 1600FT
CYUL,2021-06-19 12:00:00,77.0,55.4,47.25,250.00,17.0,0.0,29.6,1002.5,30.0,31.00,BKN,BKN,M,M,5800.0,18000.00,M,M,M,M,M,M,M,M,M,M,CYUL 191600Z 25017G31KT 30SM BKN058 BKN180 25/13 A2960 RMK CU5AC1 SLP025 DENSITY ALT 1700FT
CYUL,2021-06-19 13:00:00,75.2,55.4,50.17,270.00,17.0,0.0,29.6,1002.5,15.0,26.00,BKN,BKN,M,M,6000.0,9000.00,M,M,M,M,M,M,M,M,M,M,CYUL 191700Z 27017G26KT 15SM BKN060 BKN090 24/13 A2960 RMK SC5AC2 CU ASOCTD SLP025 DENSITY ALT 1600FT
CYUL,2021-06-19 14:00:00,78.8,51.8,39.02,270.00,18.0,0.0,29.59,1002.2,15.0,29.00,SCT,BKN,M,M,5000.0,6500.00,M,M,M,M,M,M,M,M,M,M,CYUL 191800Z 27018G29KT 15SM SCT050 BKN065 26/11 A2959 RMK CU3SC3 SLP022 DENSITY ALT 1800FT
CYUL,2021-06-19 15:00:00,78.8,51.8,39.02,260.00,20.0,0.0,29.6,1002.5,15.0,26.00,SCT,SCT,M,M,6500.0,10000.00,M,M,M,M,M,M,M,M,M,M,CYUL 191900Z 26020G26KT 15SM SCT065 SCT100 26/11 A2960 RMK CU3AC1 SC ASOCTD SLP025 DENSITY ALT 1800FT
CYUL,2021-06-19 16:00:00,77.0,51.8,41.42,280.00,16.0,0.0,29.62,1003.0,30.0,28.00,SCT,BKN,M,M,6500.0,9500.00,M,M,M,M,M,M,M,M,M,M,CYUL 192000Z 28016G28KT 30SM SCT065 BKN095 25/11 A2962 RMK CU3AC4 SLP030 DENSITY ALT 1700FT
CYUL,2021-06-19 17:00:00,78.8,53.6,41.69,270.00,13.0,0.0,29.61,1002.9,30.0,22.00,FEW,BKN,M,M,6500.0,10000.00,M,M,M,M,M,M,M,M,M,M,CYUL 192100Z 27013G22KT 30SM FEW065 BKN100 26/12 A2961 RMK CU2AC3 SLP029 DENSITY ALT 1800FT
CYUL,2021-06-19 18:00:00,77.0,51.8,41.42,270.00,13.0,0.0,29.61,1002.8,30.0,19.00,FEW,FEW,FEW,M,6500.0,18000.00,24000.00,M,M,M,M,M,M,M,M,M,CYUL 192200Z 27013G19KT 30SM FEW065 FEW180 FEW240 25/11 A2961 RMK CU1AC1CI1 CI TR SLP028 DENSITY ALT 1700FT
CYUL,2021-06-19 19:00:00,77.0,50.0,38.74,270.00,14.0,0.0,29.61,1002.8,30.0,21.00,FEW,FEW,FEW,M,6000.0,18000.00,24000.00,M,M,M,M,M,M,M,M,M,CYUL 192300Z 27014G21KT 30SM FEW060 FEW180 FEW240 25/10 A2961 RMK CF1AC1CI1 AC TR CI TR SLP028 DENSITY ALT 1700FT
CYUL,2021-06-19 20:00:00,75.2,51.8,43.97,290.00,10.0,0.0,29.62,1003.2,30.0,M,FEW,FEW,FEW,M,6000.0,18000.00,24000.00,M,M,M,M,M,M,M,M,M,CYUL 200000Z 29010KT 30SM FEW060 FEW180 FEW240 24/11 A2962 RMK CF1AC1CI1 CF TR CI TR SLP032 DENSITY ALT 1600FT
CYUL,2021-06-19 21:00:00,71.6,51.8,49.64,280.00,6.0,0.0,29.64,1003.7,15.0,M,FEW,FEW,M,M,6000.0,18000.00,M,M,M,M,M,M,M,M,M,M,CYUL 200100Z 28006KT 15SM FEW060 FEW180 22/11 A2964 RMK CF1AC1 CF TR AC TR SLP037 DENSITY ALT 1300FT
